Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
LOC105336022,LOC105336022,0.01949200910730553,0.9860443558188052,0.01927894039065914,0.00972156013584666,-0.9860443558188052,0.01927894039065914
LOC117693154,LOC117693154,0.005441931476658905,0.3353236247462661,0.7500551115471101,0.004207839461784374,-0.3353236247462661,0.7500551115471101
LOC105336025,LOC105336025,0.015435296551977984,-0.8013416101707334,0.023997478586828738,0.026843113807934804,0.8013416101707334,0.023997478586828738
LOC105336026,LOC105336026,0.12585703342382049,-0.8681083251118729,0.004033531760358535,0.22968999544843674,0.8681083251118729,0.004033531760358074
LOC117693155,LOC117693155,0.00029683262599957663,-0.32980922465887197,1.0,0.0002901958249506465,0.32980922465887197,1.0
LOC105336027,LOC105336027,0.04957104854192929,0.16997673117327405,0.8884885522752636,0.04396466748002295,-0.16997673117327405,0.8884885522752636
LOC105336028,LOC105336028,0.016523682847309765,-0.7862361801065614,0.025449620663763845,0.02843919084516336,0.7862361801065614,0.025449620663763845
LOC105336030,LOC105336030,0.001731523651664197,-1.1371641467164766,0.08699291875738964,0.003772545724358405,1.1371641467164766,0.08699291875738974
LOC105336031,LOC105336031,0.009597588240652977,0.5005398160766532,0.43678245960271844,0.00667450397386487,-0.5005398160766532,0.43678245960271844
LOC105336033,LOC105336033,0.1067113290468478,-0.6213807393391861,0.06242079146263095,0.1641057390095906,0.6213807393391861,0.0624207914626263
LOC105336032,LOC105336032,0.5596779163222017,-0.26846411986227103,0.5546544372570078,0.6741249013603519,0.26846411986227103,0.5546544372569696
LOC105336034,LOC105336034,0.0010389141909985182,-0.2626950288003371,1.0,0.001160783299802586,0.2626950288003371,1.0
LOC105336035,LOC105336035,0.007519759858655941,-0.7705472342690669,0.0741548285096935,0.012768616297828448,0.7705472342690669,0.07415482850969603
LOC105336036,LOC105336036,0.005392459372325642,-0.4146981222453858,0.5418761553879831,0.00710979771129084,0.4146981222453858,0.5418761553879831
LOC105336037,LOC105336037,0.002523077320996401,-0.6066494300176979,0.42866246119660983,0.003772545724358405,0.6066494300176979,0.42866246119660983
LOC105318209,LOC105318209,0.00024736052166631384,0.03276085472583645,1.0,0.00014509791247532326,-0.03276085472583645,1.0
LOC105318210,LOC105318210,0.0006926094606656787,0.7697264488920421,0.7500551115471101,0.0002901958249506465,-0.7697264488920421,0.7500551115471101
LOC117692545,LOC117692545,4.947210433326277e-05,-1.5522016459953196,0.7500551115471101,0.00014509791247532326,1.5522016459953196,0.7500551115471101
LOC117680687,LOC117680687,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC117680688,LOC117680688,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC105341844,LOC105341844,0.0007420815649989415,0.12587025911731686,1.0,0.000580391649901293,-0.12587025911731686,1.0
LOC117680689,LOC117680689,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC105338043,LOC105338043,0.005441931476658905,-0.9277107810875274,0.029541354100331808,0.010301951785747951,0.9277107810875274,0.029541354100331808
LOC105343555,LOC105343555,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC105333240,LOC105333240,0.0009399699823319926,1.184763948170886,0.866613399259739,0.0002901958249506465,-1.184763948170886,0.866613399259739
LOC105333243,LOC105333243,0.0022757167993300875,0.30194748754122536,0.9050528412766023,0.0017411749497038792,-0.30194748754122536,0.905052841276602
LOC105333242,LOC105333242,0.03423469619861783,-0.218777912270129,0.6980774112564723,0.03975682801823857,0.218777912270129,0.6980774112564723
LOC105339144,LOC105339144,0.20486398404404113,-0.12667685768984338,0.8974885003921544,0.22359588312447315,0.12667685768984338,0.8974885003921544
LOC105333246,LOC105333246,0.007915536693322043,-0.32980922465887286,0.5913846266604474,0.009866658048321982,0.32980922465887286,0.591384626660448
LOC105333247,LOC105333247,0.008558674049654458,-1.4130388983236957,2.3788052190020202e-05,0.022780372258625753,1.4130388983236957,2.3788052190020202e-05
LOC117680697,LOC117680697,0.0011873305039983065,-0.36777707485789435,0.898904026860207,0.0014509791247532327,0.36777707485789435,0.898904026860207
LOC117680698,LOC117680698,0.0,-2.5522016459953196,0.5418761553879831,0.00014509791247532326,2.5522016459953196,0.5418761553879831
LOC109620838,LOC109620838,0.0011873305039983065,0.7697264488920403,0.6262125282620918,0.000580391649901293,-0.7697264488920403,0.6262125282620916
LOC105333249,LOC105333249,0.027308601591961048,-0.9567658140446555,0.002269803612218546,0.052960738053492995,0.9567658140446555,0.002269803612218546
LOC105333250,LOC105333250,0.1576181244057752,-0.7447335491943057,0.016857182834550503,0.26407820070508836,0.7447335491943057,0.016857182834550503
LOC117680699,LOC117680699,0.0025725494253296638,-0.57916869359559,0.4802096064507893,0.003772545724358405,0.57916869359559,0.4802096064507893
LOC105333252,LOC105333252,0.020085674359304685,-0.5199412822727227,0.1961403864792473,0.028729386670114005,0.5199412822727227,0.19614038647924714
LOC105333269,LOC105333269,9.894420866652554e-05,-0.9672391452741635,0.8884885522752636,0.00014509791247532326,0.9672391452741635,0.8884885522752636
LOC105333253,LOC105333253,0.21639098435369136,-0.7897304021774816,0.009888993128927673,0.3740624183613834,0.7897304021774816,0.009888993128927725
LOC105333254,LOC105333254,0.20798072661703668,-0.6130016575264079,0.062292035612479695,0.31805462414590857,0.6130016575264079,0.06229203561247743
LOC105337570,LOC105337570,0.0004947210433326277,-0.4146981222453867,1.0,0.000580391649901293,0.4146981222453867,1.0
LOC105337532,LOC105337532,0.02948537418262461,-0.2848108351173906,0.5479530052962865,0.03583918438140485,0.2848108351173906,0.5479530052962865
LOC105337531,LOC105337531,0.005293515163659116,2.0327608547258347,0.0013490472386169456,0.001160783299802586,-2.0327608547258347,0.0013490472386169434
LOC105333255,LOC105333255,0.0006431373563324159,-0.06677481882507941,1.0,0.000580391649901293,0.06677481882507941,1.0
LOC105333257,LOC105333257,0.01286274712664832,0.016272731937266194,1.0,0.012623518385353125,-0.016272731937266194,1.0
LOC105333258,LOC105333258,0.03230528412962059,-0.9337644407230767,0.0025702061388641908,0.06166661280201239,0.9337644407230767,0.0025702061388641908
LOC105333259,LOC105333259,0.24810260323131278,0.040547533519449175,1.0,0.24115273053398725,-0.040547533519449175,1.0
