Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
LOC117688708,LOC117688708,0.0004609712239209711,-0.9535920569751895,0.6432559078367491,0.0011159390434838828,0.9535920569751895,0.6432559078367491
LOC117688519,LOC117688519,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC117688706,LOC117688706,0.005070683463130682,2.9850073983606666,8.747663121396775e-05,0.0004463756173935531,-2.9850073983606666,8.747663121396775e-05
LOC105337828,LOC105337828,0.0,-1.9535920569751895,0.39437318622499057,0.0006695634260903297,1.9535920569751895,0.39437318622499057
LOC117688689,LOC117688689,0.0009219424478419422,-0.8015889635301399,0.5763200498665765,0.0017855024695742124,0.8015889635301399,0.5763200498665761
LOC105330495,LOC105330495,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC117688703,LOC117688703,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC109619745,LOC109619745,0.0006914568358814566,2.0464079430248105,0.21576070060349256,0.0,-2.0464079430248105,0.21576070060349256
LOC117688694,LOC117688694,0.02927167271898166,3.724479848137446,5.891534709875883e-21,0.0020086902782709888,-3.724479848137446,5.891534709875883e-21
LOC117688699,LOC117688699,0.0,-1.5385545576963455,0.6432559078367491,0.0004463756173935531,1.5385545576963455,0.6432559078367491
LOC117688693,LOC117688693,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC117688702,LOC117688702,0.00023048561196048554,0.04640794302481055,1.0,0.00022318780869677655,-0.04640794302481055,1.0
LOC109620951,LOC109620951,0.0009219424478419422,0.7833735371910162,0.6406469092038639,0.0004463756173935531,-0.7833735371910162,0.6406469092037446
LOC105322573,LOC105322573,0.0016133992837233987,3.0464079430248105,0.01744095606895575,0.0,-3.0464079430248105,0.01744095606895575
