Feature,Normalized.Dispersion
LOC105343746,-0.4187367130499167
LOC117689291,0.5803159985360912
LOC105337671,-0.15442425780688276
LOC105337672,4.284366483641248
LOC105334174,1.7642287917823976
LOC105334173,0.6612042960519096
LOC105334172,2.559680824659341
LOC105334171,17.058431041507262
LOC105329916,0.3157876576755631
LOC105329908,-0.6956321700296944
LOC105329910,nan
LOC105329911,-0.5054480645713748
LOC117689355,nan
LOC105329912,-1.4647400438065563
LOC105329913,-1.2732151068390383
LOC105329914,0.6433687754250748
LOC105330605,-1.2146799219559166
LOC105330603,-1.5399555500074393
LOC105344139,0.8755647707134196
LOC105344135,-0.9365999445635861
LOC105344134,3.9852123824785943
LOC105344138,-1.1325678095947878
LOC105338937,-0.141908921431113
LOC105338927,4.842523640392645
LOC105338928,1.1647712632336815
LOC105338929,-1.0755382207021655
LOC105338930,1.1166480089194581
LOC105338932,1.424781156973635
LOC105338933,1.6582079996168047
LOC105338934,-0.6958546196456059
LOC105338938,4.5788437685538765
LOC105338935,-0.4467757097063085
LOC109619252,-0.7574386022251574
LOC105332384,5.882106739043284
LOC105332386,-1.0806986618287853
LOC105332385,1.6765418205530747
LOC105332387,0.20709572199203458
LOC105332388,3.2545397664883526
LOC105332389,nan
LOC105332391,-1.386418704201841
LOC105332392,-1.4114774808944777
LOC105332393,13.506050110608735
LOC105332394,-1.6500262603326399
LOC117689445,nan
LOC105332396,-0.12166054192983959
LOC105332395,-1.537740702451106
LOC105332397,-0.4939113181173979
LOC105324538,3.4847585524008875
LOC105324539,1.669885526744005
LOC105324540,3.864294730893739
LOC117682120,nan
LOC117682122,nan
LOC117693063,2.3389246423982284
LOC117682134,1.523566622865795
LOC117682136,-1.2920652576404166
LOC105339128,-0.10403086465524859
LOC117682149,1.0065847154192613
LOC105334751,0.4735748590443529
LOC105320355,1.7633353452994693
LOC105336279,0.4488606269077456
LOC109621210,nan
LOC105321293,nan
LOC105321295,-0.9704800787515238
LOC105331182,2.144283101482333
LOC117682968,nan
LOC105331195,0.774069110700439
LOC105336408,-2.0747914598566854
LOC105331183,2.9829605463658746
LOC105331184,-1.9419731024000053
LOC105331185,-0.8595710384042062
LOC105331187,2.399568772151188
LOC105331188,-0.675754967687906
LOC105331189,0.8963658513612409
LOC105331190,0.4929070580705568
LOC105331191,-1.3157940432623239
LOC117683030,1.3990305786043882
LOC105331193,1.4033255981529886
LOC105331194,-1.8322275255255638
LOC105337679,2.0442586512022163
LOC105337680,-0.9826429353693809
LOC105337683,0.4218170751630102
LOC117683082,1.0771684163522377
LOC105337684,nan
LOC105323504,-0.35344899488421766
LOC117693065,nan
LOC117693066,nan
LOC105337689,nan
LOC105337690,6.781159869105731
LOC105337691,-0.7968692058807652
LOC105337692,1.0465896669413106
LOC105337693,0.2134144793773822
LOC105327254,nan
LOC105340078,-1.1262881971085406
LOC105344070,nan
LOC105344065,3.9915635640315106
LOC105344066,-0.646720326487753
LOC105344067,-0.9255666521946083
LOC105344068,0.5514938842966507
LOC105338964,0.8385617228721013
LOC105348718,-1.092088266427426
LOC105348750,1.1812038804993177
LOC105325289,1.9060906360830916
LOC117684778,-0.9040782763224888
LOC105325288,-0.44584832639084676
LOC105325287,-1.5212876261859445
LOC105325286,0.41062659935984874
LOC105325285,-0.019659541383969664
LOC105325284,-1.1433725457731332
LOC105325283,-1.6494827149204159
LOC105325280,0.10546543150415938
LOC105325279,-0.9122040189362587
LOC105325278,nan
LOC117684822,-1.0472714592987395
LOC117684826,7.789612509689444
LOC117684823,0.17188667543873581
LOC105332879,2.456792673965321
LOC109618113,-1.7086718483291035
LOC105336857,1.1462755107059994
LOC105326498,0.6552439490205687
LOC105336855,nan
LOC105336853,0.10488804142217133
LOC105324772,0.5046583808707605
LOC105324773,-0.02395859365905814
LOC105324774,nan
LOC105324775,7.43630085748232
LOC105324776,1.6131213007228011
LOC105328361,-0.08774887853800976
LOC105328359,0.5592094478040808
LOC105328360,-1.1343338536041685
LOC105328358,6.9935972842641645
LOC105328357,-0.6437155319887471
LOC105328356,1.1390230511750685
LOC105328355,-0.3430352207979965
LOC105328353,-0.8063770288459186
LOC105328352,-1.556142973221372
LOC105340507,0.02431121300743504
LOC105340486,1.0525637563553403
LOC105340487,0.608302318871985
LOC105340488,3.9400528076469095
LOC105340489,nan
LOC105340490,3.115285536620066
LOC105340491,-1.0546156246579261
LOC105340492,-0.4668280647068284
LOC105340493,-0.40675580607153333
LOC105340494,5.1735628604652115
LOC105340495,-0.9673144692306316
LOC105340497,2.407126097261409
LOC105340496,-1.5243035884892913
LOC105340498,-1.2890119552705779
LOC117690814,nan
LOC105321313,0.5390949708630955
LOC105324291,2.602887961589958
LOC117690802,-0.29581928692109843
LOC105324290,10.054922137711227
LOC105324288,2.6587439528700214
LOC105324287,1.5566983262952636
LOC105324286,0.6675578062342085
LOC105324285,-0.097648712086912
LOC105324284,0.733123985456551
LOC105324283,-0.2009639876534625
LOC105328940,nan
LOC117690865,1.5492827158362734
LOC105328911,-1.0492195647274392
LOC117690869,nan
LOC117690874,-1.9345630445483601
LOC117681716,nan
LOC105323831,nan
LOC105318850,-0.17598786592301197
LOC105318851,0.1646638631742063
LOC105318853,nan
LOC117688288,nan
LOC105318854,0.037340194059026534
LOC105318855,-0.03866842013254315
LOC105318857,9.91502525150757
LOC117688294,-0.9487727846199803
LOC117688331,25.040030284625292
LOC117688313,-0.7732736863872395
LOC105318859,nan
LOC105318856,0.44293655711711405
LOC105318858,22.454908120860367
LOC105318861,0.20580300013063035
LOC105318863,-0.3319367432019391
LOC117688352,nan
LOC117688358,1.6543363452200448
LOC117693076,nan
LOC105318866,-0.3037057655276975
LOC105318867,-0.6494908948390815
LOC105318869,-0.14552848177290528
LOC105318870,-0.5382233460700885
LOC105329632,0.43632545204893824
LOC105318872,-1.0572451033798294
LOC105339803,-0.20024330388252226
LOC105339800,-0.37429121854057895
LOC105339801,-1.7017818441391268
LOC105339799,-1.4777034026835583
LOC105339798,-0.06294329209982762
LOC105339796,-1.006009035811426
LOC105339795,1.8368276970757613
LOC105339794,0.7283960792925559
LOC105334667,-0.7280657439888181
LOC105328808,2.7622646301043616
LOC105328807,-1.1235740413683646
LOC105328805,-0.5706173878419277
LOC105328806,-0.668804450783095
LOC105328804,-1.1299474420912965
LOC105328803,2.103611173625435
LOC105346312,-0.409064582466048
LOC105346314,0.28299682420761224
LOC105346315,-0.7699809305030633
LOC117688637,5.697874615696709
LOC105348239,nan
LOC105328263,nan
LOC105348256,0.8428207392684284
LOC105348264,-1.2950839660150457
LOC105348274,-1.5704569924376655
LOC105320772,2.2547783440747056
LOC105320773,0.5811667190634391
LOC105320774,0.8435773119627079
LOC105320775,-0.4873300676759559
LOC105348565,0.12760588515660484
LOC105348566,-0.11181438442727029
LOC105348567,4.679803513517442
LOC105348568,4.162887419963359
LOC105348569,2.7440870349820425
LOC105348570,40.18207734913251
LOC105331851,0.9690171740042851
LOC105331860,-0.6262120234246463
LOC105332182,nan
LOC105331875,0.25406979447962114
LOC105331887,-0.4971673959861456
LOC105332189,0.12109162556121436
LOC105331896,-1.1518958383380657
LOC105331918,2.8098930156905695
LOC105331923,-0.518521052717069
LOC117688804,-0.9723480118384789
LOC117688799,-0.7996604215907525
LOC105337334,-0.39852942505564515
LOC105337335,-1.3425860490400219
LOC105337336,-0.7278223625430944
LOC105337337,-0.646169508235554
LOC105337338,-0.00037883483735665573
LOC105337339,-0.062156324187591025
LOC105337340,1.991662095995128
LOC105337342,1.163288734089004
LOC105337345,nan
LOC105337346,0.07314281594631324
LOC105337347,-0.8588738545849207
LOC105337348,nan
LOC105337351,2.765647561673391
LOC105337352,1.3584355554738703
LOC105337353,-1.6483447319728375
LOC117693081,nan
LOC117680762,0.6779204078032014
LOC105337357,1.202898181998013
LOC117680769,-1.3096778560874642
LOC117680773,-1.6504302045524117
LOC117680768,0.2713893712079555
LOC105337354,nan
LOC117680767,-1.3086245186147587
LOC105334278,-0.5230743971739572
LOC105334280,4.489074497002134
LOC105330365,-0.6268076007256339
LOC105330366,0.5364332381573861
LOC105330364,0.6047111727402165
LOC105330362,-1.7289010804429106
LOC105330363,-1.0092724094883347
LOC105330361,2.506827887628248
LOC105330360,-1.3815178239483639
LOC105330359,4.629890426010443
LOC105330358,-1.6711125558405902
LOC105330357,2.066249113521384
LOC105330356,0.09580841025291449
LOC105330374,-0.5942155123780419
LOC105330355,-0.5796823921399218
LOC105330354,-0.5317986924291142
LOC105330351,3.6345902393842704
LOC117680799,nan
LOC105330350,8.092464779061853
LOC105330349,6.035557904966181
LOC105330348,4.7689318857575795
LOC105330347,0.6465993250407321
LOC105322741,1.890905370981868
LOC105322740,-0.6498497158526844
LOC105322739,0.7866705436317525
LOC105322738,-0.8208501250397088
LOC117680915,nan
LOC105337742,3.6856064184749373
LOC105337740,-0.9197473627567347
LOC117681010,-1.3148741253685892
LOC117680994,nan
LOC117680950,1.2014028710279332
LOC117680960,3.4993205217061005
LOC117681005,-0.9110552377066401
LOC105321352,0.12055769374654249
LOC117693087,nan
LOC109618402,nan
LOC117680997,-1.3029804235140148
LOC117680955,1.3105790530400956
LOC117680965,0.2869523113732458
LOC117680979,-1.169654699603731
LOC117681002,-0.3323855659303285
LOC117680968,-0.10247189401362032
LOC105325481,-0.9878249705397097
LOC117681007,-0.46536784722715013
LOC117680976,-0.13401254680805308
LOC117681009,-0.9258962731954719
LOC105325489,nan
LOC117681003,-0.8140365442188228
LOC105325501,-1.013886057653147
LOC117681013,0.03517328531630308
LOC105325500,0.7966349189801962
LOC105325487,2.181477395997831
LOC105325484,2.6921653579679923
LOC105325483,-1.688769792799532
LOC105325482,2.360045145693004
LOC117681417,3.1071364164770126
LOC105325480,8.088935783480347
LOC117693091,nan
LOC105334249,nan
LOC105334158,1.5928077317687597
LOC105334161,6.682113154946675
LOC105334191,-0.09226089816693889
LOC105334201,nan
LOC105330907,0.3766687859858361
LOC105336809,3.3261020754736856
LOC117681861,-3.9073533887036316
LOC105328072,0.17514869479916242
LOC105347734,0.017499581856542275
LOC105347731,nan
LOC105347729,nan
LOC105329630,nan
LOC105341984,7.6312023901076955
LOC105324675,1.6676568855576526
LOC109618274,-1.3077656589108475
LOC117683526,-1.1319869079125486
LOC117683525,2.665938945631022
LOC117683528,-0.007939364868243367
LOC105324646,4.623580321409091
LOC117680646,5.422484217920064
LOC117683534,nan
LOC105345151,1.334253434230373
LOC117693094,0.1500958744094153
LOC117683540,nan
LOC105324645,nan
LOC105324644,6.1322039395333805
LOC105324643,-1.0618323964898795
LOC105324642,2.937419613309729
LOC117693097,-0.04049742323163943
LOC105322693,-0.7093757160014935
LOC105322695,2.865723522756233
LOC105322696,-0.4138383499224683
LOC105322697,20.22705203161507
LOC105322698,0.6528915670309462
LOC117692167,1.0224186857592488
LOC105322703,nan
LOC105322704,1.5545164795443873
LOC105322706,-1.9072995436211266
LOC105322707,1.664988107645031
LOC105322708,0.23254621589845906
LOC105322709,4.748562838972084
LOC105322711,nan
LOC105322712,3.2029133802620597
LOC105322713,1.276921769659548
LOC105322714,5.461601694785297
LOC105331494,-1.5607866294312085
LOC105331498,-0.2697630488139257
LOC105331495,0.6570018530962466
LOC105331497,0.38614786021188446
LOC105331504,2.856581883548984
LOC105331499,-0.9173442676620245
LOC105331501,-1.2070881186843276
LOC105331502,-0.6297533074970812
LOC105322225,3.5205276346923826
LOC105322223,-1.0373778664690518
LOC105322222,-1.2380854618220147
LOC105322221,-0.5611642357758251
LOC105322220,2.323593247551182
LOC105322219,1.6194953518025885
LOC105322217,-1.1004222432589392
LOC105322216,-0.47650826010542147
LOC105325715,-0.3344330454497821
LOC105333002,-0.7548895980084288
LOC105323289,nan
LOC105323287,-0.3243167759328891
LOC105323286,-1.3225047281652258
LOC105323285,-1.301743333287523
LOC105323284,0.43596786699749007
LOC105323283,-0.7647187499726407
LOC105323282,nan
LOC105323281,0.023469162455832596
LOC105323280,2.298217675694708
LOC117680413,1.5537125200012576
LOC105323279,2.7178687701716258
LOC105323277,-0.15820036934517454
LOC105323276,0.00906371854667135
LOC105323278,-0.5756469153053289
LOC105323275,-0.9977433365040711
LOC105323274,-0.10027013563956505
LOC105323272,0.6496576702897285
LOC105323271,-0.740047632089704
LOC105323270,-0.8767403781636395
LOC105323269,-0.12498576759486243
LOC105323267,nan
LOC117692385,0.18444477865135467
LOC105323293,-0.7039294546394489
LOC105323266,nan
LOC105323264,-1.478209199412253
LOC105323263,0.7565536389441945
LOC105323261,-0.637524530324669
LOC105323262,-0.6484723967011674
LOC117692396,3.868915151202557
LOC105335221,2.7257161379114687
LOC109621028,-0.6820053743110437
LOC105346762,nan
LOC105347188,1.4493268938997643
LOC105346591,-0.837980355331575
LOC105346473,-1.5982355763543756
LOC105346385,-1.0189777675913712
LOC105346243,-0.8429085532771833
LOC105347120,0.5344968662877462
LOC105346593,-2.2241519131114953
LOC105347304,nan
LOC105347305,4.2565549264379605
LOC105347306,-0.02314701581705221
LOC105347308,-1.0481997028024663
LOC105347309,-1.4076410355907267
LOC105347310,-0.8176825218579248
LOC105347311,-0.01926380751210419
LOC105347313,4.421312445820429
LOC105347312,1.6219673697108918
LOC105347315,-0.21270222158951063
LOC105347316,2.1093601091701886
LOC105347317,-1.068958333596602
LOC105347318,-1.495349505431813
LOC105347320,-0.6841513506930592
LOC105347321,-0.5954476975003068
LOC105326670,0.15088294419195414
LOC105347323,6.534561293563261
LOC105343724,-1.522579356739143
LOC105333624,-0.5833724915909466
LOC105333623,-0.6233330982425467
LOC117680474,-2.5082358732339554
LOC117681797,-0.3695446113233834
LOC105333626,3.8012514939747373
LOC105333627,3.796105129118326
LOC105333628,-0.7867486968924717
LOC105333630,6.496748934869972
LOC105333631,0.30060407133847744
LOC105333634,-0.020497735691714116
LOC105333633,-0.8203255036170605
LOC105333632,0.8417359362437633
LOC105333635,-1.6038022495555784
LOC105333636,-0.24061975059578833
LOC105333637,1.056298607843623
LOC105333638,nan
LOC105345166,0.1239330613815049
LOC117681835,-1.6464138755065978
LOC105335714,-0.9700819672245555
LOC105343725,nan
LOC105327718,-0.49876506879884486
LOC105327720,-1.9919763950885558
LOC105327721,1.3529986030252117
LOC105327722,-0.3914230108412598
LOC117681849,5.952796631019195
LOC105327723,21.470527150980605
LOC105317831,13.035157875800275
LOC105327726,1.1850780958290363
LOC105327727,-1.017709526617315
LOC105327739,1.3655087926153526
LOC105327728,-1.258222005865411
LOC105327729,-1.5864867938216909
LOC105327731,-0.5839852903121784
LOC105327732,-0.8772522871357106
LOC105327740,nan
LOC105323171,1.2371851276936618
LOC105323172,-0.2778774637471678
LOC105323173,-2.719343337950691
LOC105323174,1.1128726968526448
LOC105323176,0.39982276485839885
LOC105323177,0.2170800195456217
LOC105323178,0.21112783665419646
LOC105323179,0.03276952048648647
LOC105323180,-0.5664331178447377
LOC105323183,-1.5893240194391212
LOC105323182,0.46669449830254517
LOC105323181,-1.3555933274443601
LOC105323184,-1.10857414468306
LOC105323186,-0.4978124634959488
LOC105323193,-0.4414927043967197
LOC105323187,-1.6884917895686427
LOC105323189,0.08579936780744536
LOC105323191,-0.6623691291356087
LOC105333047,0.06766408502452496
LOC117681992,nan
LOC105333048,0.31403468616260666
LOC105333049,-1.6650081525075802
LOC105333050,-0.24189182550167235
LOC105333051,26.10873933503764
LOC105337066,1.1515951555381179
LOC105337091,1.4162625244614402
LOC105337100,11.026244010436596
LOC105337111,3.8314577513479042
LOC105337124,1.0522298115878985
LOC105337127,2.4818607954041587
LOC105337136,0.3052414261785684
LOC105337148,0.20532300836164116
LOC105325886,0.2526119185455403
LOC117682051,nan
LOC105339808,-0.36865261948631894
LOC105333080,1.450066427710016
LOC105333081,-1.0006943812528126
LOC105333082,-0.5778033482221249
LOC117682213,nan
LOC117682208,nan
LOC117693138,nan
LOC105341798,-0.9066681568987961
LOC105341799,2.678242017885228
LOC105341800,10.507894296314277
LOC105341801,0.2205439300721817
LOC105341802,0.012051735115340495
LOC105341803,5.486667977673864
LOC105341804,0.208435863344649
LOC105341824,1.4611653516116618
LOC105341806,3.274039261202748
LOC105341807,-0.9458005697255134
LOC105341808,-2.625155438190035
LOC117692753,-1.517684739478134
LOC105341810,2.982142966408447
LOC117692757,0.5086247333870394
LOC105341811,-0.5249770990600169
LOC105341812,-0.861783277634257
LOC117692767,-2.53427302635073
LOC117692772,nan
LOC105338104,nan
LOC105341814,nan
LOC117693139,nan
LOC105321427,-1.279079285965614
LOC117692777,2.243654204317607
LOC105317334,nan
LOC105317331,-1.564471807777772
LOC105317333,-1.1422664130897933
LOC117686971,3.5114354155670386
LOC105330863,-0.6505537224526345
LOC109617601,1.4075142429686784
LOC117686996,-1.3947669655464743
LOC117687528,nan
LOC105321782,4.065726644766311
LOC109617838,6.853992959784424
LOC117693144,0.63510238709036
LOC117683906,-0.26791587854818355
LOC117683908,nan
LOC105331207,-2.2381224085619706
LOC117683926,nan
LOC105331206,-1.8241975175579925
LOC105331208,-0.10315627302241781
LOC105331209,2.307298732807272
LOC117687380,0.5990055808139917
LOC117687378,nan
LOC105319000,nan
LOC105318999,-1.1223011507700194
LOC117684930,-2.5554436901070363
LOC105318998,0.8713570245986355
LOC117690929,nan
LOC117687543,nan
LOC117687549,-0.6510603593217147
LOC105348386,10.572438004087656
LOC105326263,nan
LOC105326262,4.101014689604597
LOC105326259,-0.5729694902338338
LOC105326260,-0.2501679054410517
LOC105326257,-1.3775978609183477
LOC105326305,-2.981970807500963
LOC109618502,0.28846503511627475
LOC105342731,7.404030812284941
LOC105323974,0.16091400738736172
LOC117687607,nan
LOC105319232,-2.214605795328785
LOC105323950,3.170438433391636
LOC105339400,nan
LOC105339768,-1.0877902052230597
LOC117687656,nan
LOC105339769,nan
LOC105339791,nan
LOC105339770,0.9457757726744928
LOC105339771,0.14797816160376726
LOC105339773,-0.6114232300797177
LOC105339774,2.661952853021011
LOC105339775,-0.014853774615587461
LOC105339776,2.756499325008695
LOC105339777,-0.6608985992581334
LOC105339778,-0.8037817660104193
LOC105339780,-1.0760657038079156
LOC105336558,2.6033731530154096
LOC105336549,1.7715638334833086
LOC105339781,3.316599002014653
LOC105339793,1.1562739035540865
LOC105339782,0.997136651491301
LOC105339783,-1.1389669224928476
LOC105339784,-0.0120864523691011
LOC105339786,-0.5310868303623771
LOC105339787,1.2325753801379464
LOC105339789,-0.3842505617680174
LOC105330113,0.14673544232429372
LOC117687755,nan
LOC105327275,1.2676028914712567
LOC105327274,-0.5851700980364555
LOC105327272,0.3996778224752837
LOC117687774,-0.9143410381401316
LOC105327271,-1.5108109145989252
LOC105327269,1.921557210420105
LOC117687803,4.643784299390406
LOC105327266,nan
LOC105327265,nan
LOC109618634,nan
LOC105327263,3.0678154121545607
LOC105338571,-0.24885099877655392
LOC117687877,nan
LOC105328433,nan
LOC105346736,-0.7307678152992859
LOC105328437,-1.2454759256980654
LOC117687923,nan
LOC105334027,-1.1522324684105687
LOC105328443,13.446347886316532
LOC105328556,7.588725696494796
LOC105319166,2.6687750419233276
LOC105319169,-1.1963330012309423
LOC105319170,-0.21256316731031788
LOC105319167,-1.5963144581897677
LOC105319171,-0.3729375485316805
LOC105319172,0.8765512637669791
LOC105319173,-0.447559585600097
LOC105322838,3.030701879941627
LOC105317168,-0.2654989740895734
LOC105317167,-1.574025022424873
LOC105317165,2.325896881685744
LOC105317164,6.742795533638467
LOC105333953,-0.11592643719363467
LOC105333963,1.592877104380967
LOC105333969,-1.8320852443166793
LOC105341858,15.971352314725246
LOC105341859,3.7199217479255084
LOC117680335,0.24873956114763426
LOC105341864,1.4669093189458124
LOC109620405,nan
LOC105330926,nan
LOC105345834,0.6935068526133525
LOC105345833,9.116703393488354
LOC105345832,0.01935511632181143
LOC105345848,3.0854181053913727
LOC117680647,-0.32374613984035444
LOC105318534,-0.2842183938649696
LOC109621116,4.226857221983642
LOC117681497,0.9006811447963937
LOC117681507,-1.322179944892417
LOC117681526,0.2773514383207114
LOC105339043,1.251314396418557
LOC105324031,nan
LOC105346189,5.46580657477207
LOC105346200,4.966116364079992
LOC105346187,-0.9936984900705057
LOC105336545,-0.5598956994396234
LOC105336544,-0.8619424171803227
LOC117681729,-1.1445554115385053
LOC105336543,-2.797111864878718
LOC105343488,2.515470081752688
LOC117693169,1.584370453676109
LOC117681808,-0.6943196478216658
LOC117693175,nan
LOC105343372,1.9371488386872016
LOC105343380,nan
LOC105344301,nan
LOC105321350,-1.1188691884666961
LOC105344863,0.5058777492102335
LOC105344862,0.04559653470417884
LOC105331196,1.2454348720994315
LOC105344860,0.11972149381860123
LOC105344859,-0.662535080407213
LOC105344858,0.33972691074843714
LOC105319795,-1.319470215165111
LOC117682595,nan
LOC105322790,-1.6161584840389978
LOC105324257,1.443255812777945
LOC105322792,0.6286722370690887
LOC105322793,nan
LOC109617959,2.2366717653380084
LOC105333372,10.912572945007723
LOC105333374,nan
LOC105333375,2.4874080161191126
LOC105333378,-0.874790176831209
LOC105333379,0.272460254567805
LOC105333380,-0.9412538272372865
LOC105333382,1.4850193368482316
LOC117683262,-0.8282985438369111
LOC117682785,0.6244896210181414
LOC117683313,-1.1371341113062194
LOC117683185,nan
LOC117682763,-0.2762087840775471
LOC105333383,-0.28953259415171473
LOC105332770,-0.00904912176933614
LOC105332769,-0.17664644688655767
LOC105332768,-1.1823774950479813
LOC105332767,-1.0817057692851806
LOC109619308,-1.0482993491746866
LOC105332766,-1.2340637275701447
LOC117683905,0.47923184038090894
LOC105323145,2.528612554454934
LOC105334238,-0.5368973995094227
LOC105337605,-2.047494369120911
LOC109617053,3.336574744653116
LOC117683974,nan
LOC105337618,nan
LOC105337603,-1.459410883942815
LOC105337602,nan
LOC105337601,nan
LOC105337599,-0.48058153170329715
LOC105336575,-0.854145601236666
LOC117685711,-0.9910308165826016
LOC105330515,1.6710341273376823
LOC105330516,-1.8638697327961993
LOC109620242,-1.1615489922798066
LOC105330517,-2.086011574315338
LOC105330518,0.7253570765309584
LOC105330524,-0.8538279508598743
LOC117685987,-1.51786120811054
LOC105330520,0.3374853048231014
LOC105330522,-0.4837548775297175
LOC105330521,-0.5541898752115231
LOC105335700,0.3577531585732654
LOC105328829,2.6487804173340774
LOC105328828,1.1405652682602738
LOC105328827,2.7371336410088487
LOC105325684,3.177638688186423
LOC105328826,-0.635046701290097
LOC105328825,-0.792449493763524
LOC105328824,0.42087795349538815
LOC105328823,0.08856516423373942
LOC105328821,-0.8456251311566241
LOC105328838,-0.6969127509786563
LOC105320464,2.381779550383903
LOC105320475,0.37217545828115944
LOC105320496,0.36858965788757053
LOC105319717,2.8041487353256955
LOC105319728,nan
LOC105319719,-1.566293667969257
LOC105319720,-0.3921951184245229
LOC105319721,-1.264254078184812
LOC109617565,0.5768358105179262
LOC105319722,-1.4976771693071291
LOC105319723,-1.3158938482201818
LOC105319724,-0.1948453303619773
LOC105319839,-0.8978458334301553
LOC105319820,0.5519241230527399
LOC105319819,-0.8871588240765009
LOC105319837,-0.719168351542522
LOC105319818,-0.79394362075925
LOC117686323,0.474391911417336
LOC105319836,3.165302004362983
LOC109617575,-1.1510201227636074
LOC105319817,0.2711784431624447
LOC105319815,-0.1390144086402841
LOC117686528,nan
LOC105319812,-0.14028126063298318
LOC105319811,-1.060315704395431
LOC105319834,nan
LOC117686689,-0.9123550771834736
LOC105319835,nan
LOC117686741,-0.8716389342343237
LOC117686755,1.681511244968612
LOC105343222,0.27244166052210544
LOC105343226,2.861799840885916
LOC105322072,0.5842605627244492
LOC105343219,3.4015653427254833
LOC105343218,3.483099164958685
LOC109620038,2.5078167383504297
LOC117686850,2.401252829200316
LOC105343207,2.7387893816729783
LOC105343205,-1.2700423567838006
LOC117686884,nan
LOC117686902,nan
LOC117686909,nan
LOC105342188,nan
LOC117688252,nan
LOC105348781,-0.8996080080057238
LOC105348780,0.3877920738418785
LOC105348779,8.927188852195027
LOC105348778,-1.0082530388517241
LOC105348777,-1.3304212728063547
LOC105348776,-1.9790393364928407
LOC109617931,nan
LOC105348775,0.7292090746767996
LOC105331186,0.6845771793628324
LOC105331192,-0.5701020905223724
LOC117684625,-0.9466398182013358
LOC105330921,-0.4593192297637784
LOC117680677,0.11258274251093561
LOC105330969,0.561944085587251
LOC105331020,-2.6465777235007146
LOC105331000,2.0508991100835674
LOC105331027,-1.4554171028682616
LOC109619084,-0.2528492585242553
LOC117684643,2.4407723423789633
LOC105331210,-1.4520981540252158
LOC105331066,-0.9099643298471196
LOC105331085,-0.7338835941290315
LOC105331093,nan
LOC105321065,2.108217629412984
LOC105321880,nan
LOC105341915,2.6019494205778377
LOC105341917,3.1020822508514967
LOC117684762,-1.3563075516113337
LOC105330097,4.3937819879483175
LOC105330096,-0.5441681341491419
LOC105330098,nan
LOC105330100,2.880341395444177
LOC105319998,nan
LOC105319997,0.15165211052353528
LOC105330431,1.018482323607129
LOC105341546,-0.5063013855241639
LOC105341544,5.560984865521055
LOC117680680,-0.49929738939245655
LOC105341541,-0.6302638656800613
LOC105341542,1.6461822916274906
LOC105341857,5.387334511063457
LOC105341856,0.2914540369153522
LOC117692819,8.950880959164586
LOC105341855,-1.3015253709055388
LOC105341854,-1.4336018993125197
LOC105341853,0.2900499075905296
LOC105330908,-1.4642861633555504
LOC117686952,nan
LOC105329508,nan
LOC117684916,nan
LOC117684921,1.3934112317137728
LOC117684922,-0.9141890016215067
LOC117684920,4.589211742447802
LOC117684926,6.917287396771071
LOC105341852,nan
LOC117680692,1.0618992841827377
LOC117690898,nan
LOC105322097,nan
LOC105322112,8.995856812902893
LOC117681410,0.9586493548295496
LOC109619687,nan
LOC105347382,18.502119762608736
LOC105347381,11.886908158278754
LOC105347380,-0.33781590970283004
LOC105347379,1.9099771028067
LOC105347378,11.801451589438743
LOC105347377,-0.5221831883345998
LOC105347376,-1.7305396574021976
LOC105347375,0.5605107781502566
LOC105347374,-1.5623807512229264
LOC105347373,-1.6416075714990181
LOC105347371,-1.0076361207174038
LOC105347370,2.583834501735222
LOC117681458,4.421845157310206
LOC105347368,1.195308753065318
LOC105347367,-1.9964435476983808
LOC105318524,0.5560582266269566
LOC105318482,1.9617174187265696
LOC105318483,0.4435642423614238
LOC109617408,1.972646303303951
LOC105325183,-1.7222705332526476
LOC105325182,0.07593529236684027
LOC105325181,-1.8503956621158868
LOC105325180,-1.082903728408531
LOC105325178,-1.584150202564505
LOC105325176,-0.949857440439447
LOC117680694,nan
LOC105325177,-0.5116836391977795
LOC105325174,10.67863569029103
LOC105325210,0.10712339101768986
LOC105325173,5.895101482515646
LOC105344990,-0.6714251732962565
LOC105345047,-0.9832192011097168
LOC105318598,-0.21871345819637755
LOC105320597,4.699580858318871
LOC105320596,3.0541038232286986
LOC105320595,-0.807065779322077
LOC105320594,1.263755626211941
LOC105320593,-1.457257821373801
LOC105320591,5.5856378947509215
LOC105320590,0.1406343180514897
LOC105320589,0.4800373009983587
LOC117681513,nan
LOC105320588,-1.2356036734113578
LOC105320586,1.9324147919261039
LOC105320585,-0.8217940212708198
LOC105320584,0.2195976129985594
LOC117680695,1.605758427150991
LOC117681556,1.6179880654100456
LOC117681561,nan
LOC117681567,nan
LOC105320581,1.4135594591051635
LOC105320575,-0.9643103276750733
LOC105320574,-0.9071623515617776
LOC117681579,0.5293329228672374
LOC105342898,-0.3258443134759632
LOC105342901,0.11234558732111027
LOC105342897,2.1459704320485935
LOC105342896,3.1343739942057316
LOC117680700,0.1322570856635729
LOC105342893,-0.5827061713884714
LOC105342894,-1.5202818187618825
LOC105342892,1.824184724787409
LOC105342891,-0.5324511373547076
LOC105342890,1.3158569005419218
LOC105342889,6.535430429565335
LOC105342887,-1.1330481648753248
LOC105342888,-0.5761783326137245
LOC105325129,nan
LOC117681606,1.281380698730287
LOC105318089,nan
